"observation_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
22588833,"2020-05-20 09:18:03",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-04-09",99,0,-9999,"-9999",-9999
22590541,"2020-05-20 10:20:24",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,483,"Leaves","2018-04-22",112,0,-9999,"-9999",-9999
22591733,"2020-05-20 09:50:06",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-05-02",122,0,-9999,"-9999",-9999
22588855,"2020-05-20 09:18:26",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-10-29",302,1,-9999,"-9999",-9999
22590637,"2020-05-20 10:20:14",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,483,"Leaves","2018-04-05",95,0,-9999,"-9999",-9999
22591762,"2020-05-20 09:48:06",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-05-17",137,1,73,"95% or more",-9999
22590659,"2020-05-20 10:20:05",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,483,"Leaves","2018-03-31",90,0,-9999,"-9999",-9999
22591784,"2020-05-20 09:48:18",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-06-20",171,1,73,"5-24%",-9999
22590681,"2020-05-20 10:19:51",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,483,"Leaves","2018-06-23",174,1,73,"95% or more",-9999
22591806,"2020-05-20 09:49:01",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-10-11",284,0,-9999,"-9999",-9999
22588547,"2020-05-20 09:16:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-04-02",92,0,-9999,"-9999",-9999
22591835,"2020-05-20 09:51:21",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-09-07",250,0,-9999,"-9999",-9999
22588569,"2020-05-20 09:18:43",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-04-16",106,0,-9999,"-9999",-9999
22588591,"2020-05-20 09:15:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-08-20",232,1,-9999,"-9999",-9999
22588613,"2020-05-20 09:15:41",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-04-23",113,0,-9999,"-9999",-9999
22588635,"2020-05-20 09:15:54",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-07-04",185,1,-9999,"-9999",-9999
22588657,"2020-05-20 09:17:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-11-05",309,1,-9999,"-9999",-9999
22588679,"2020-05-20 09:15:59",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-10-23",296,1,-9999,"-9999",-9999
22588701,"2020-05-20 09:16:16",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-08-27",239,1,-9999,"-9999",-9999
22591853,"2020-05-20 09:51:05",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-08-25",237,0,-9999,"-9999",-9999
22591875,"2020-05-20 09:51:32",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-07-11",192,0,-9999,"-9999",-9999
22591904,"2020-05-20 09:51:44",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-03-28",87,0,-9999,"-9999",-9999
22591933,"2020-05-20 09:49:07",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-07-18",199,0,-9999,"-9999",-9999
22591962,"2020-05-20 09:50:47",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-05-24",144,1,-9999,"-9999",-9999
22591984,"2020-05-20 09:51:27",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-05-21",141,1,73,"95% or more",-9999
22592074,"2020-05-20 09:49:19",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-10-29",302,0,-9999,"-9999",-9999
22592096,"2020-05-20 09:49:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-08-16",228,0,-9999,"-9999",-9999
22592140,"2020-05-20 09:49:39",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,483,"Leaves","2018-04-11",101,0,-9999,"-9999",-9999
22588877,"2020-05-20 09:17:18",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-09-10",253,1,-9999,"-9999",-9999
22588899,"2020-05-20 09:18:09",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,483,"Leaves","2018-05-28",148,1,-9999,"-9999",-9999
22588720,"2020-05-20 09:16:43",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-11-22",326,1,-9999,"-9999",-9999
22588742,"2020-05-20 09:16:48",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-07-09",190,0,-9999,"-9999",-9999
22588764,"2020-05-20 09:17:26",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-06-25",176,0,-9999,"-9999",-9999
22588786,"2020-05-20 09:17:10",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-07-30",211,0,-9999,"-9999",-9999
22591687,"2020-05-20 09:50:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-08-09",221,0,-9999,"-9999",-9999
22588808,"2020-05-20 09:17:33",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-05-07",127,0,-9999,"-9999",-9999
22590417,"2020-05-20 10:20:44",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-05-19",139,0,-9999,"-9999",-9999
22591709,"2020-05-20 09:47:50",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-08-31",243,0,-9999,"-9999",-9999
22588830,"2020-05-20 09:18:03",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-04-09",99,0,-9999,"-9999",-9999
22590505,"2020-05-20 10:20:24",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-04-22",112,0,-9999,"-9999",-9999
22591730,"2020-05-20 09:50:06",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-05-02",122,0,-9999,"-9999",-9999
22588852,"2020-05-20 09:18:26",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-10-29",302,1,74,"25-49%",-9999
22590634,"2020-05-20 10:20:14",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-04-05",95,0,-9999,"-9999",-9999
22591759,"2020-05-20 09:48:06",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-05-17",137,0,-9999,"-9999",-9999
22588874,"2020-05-20 09:17:18",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-09-10",253,0,-9999,"-9999",-9999
22590656,"2020-05-20 10:20:05",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-03-31",90,0,-9999,"-9999",-9999
22591781,"2020-05-20 09:48:18",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-06-20",171,0,-9999,"-9999",-9999
22590678,"2020-05-20 10:19:51",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-06-23",174,0,-9999,"-9999",-9999
22591803,"2020-05-20 09:49:01",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-10-11",284,0,-9999,"-9999",-9999
22588544,"2020-05-20 09:16:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-04-02",92,0,-9999,"-9999",-9999
22591832,"2020-05-20 09:51:21",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-09-07",250,0,-9999,"-9999",-9999
22588566,"2020-05-20 09:18:43",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-04-16",106,0,-9999,"-9999",-9999
22588588,"2020-05-20 09:15:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-08-20",232,0,-9999,"-9999",-9999
22588610,"2020-05-20 09:15:41",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-04-23",113,0,-9999,"-9999",-9999
22588632,"2020-05-20 09:15:54",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-07-04",185,0,-9999,"-9999",-9999
22588654,"2020-05-20 09:17:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-11-05",309,1,-9999,"-9999",-9999
22588676,"2020-05-20 09:15:59",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-10-23",296,1,-9999,"-9999",-9999
22588698,"2020-05-20 09:16:16",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-08-27",239,0,-9999,"-9999",-9999
22591872,"2020-05-20 09:51:32",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-07-11",192,0,-9999,"-9999",-9999
22591901,"2020-05-20 09:51:44",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-03-28",87,0,-9999,"-9999",-9999
22591923,"2020-05-20 09:49:07",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-07-18",199,0,-9999,"-9999",-9999
22591952,"2020-05-20 09:50:47",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-05-24",144,0,-9999,"-9999",-9999
22591981,"2020-05-20 09:51:27",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-05-21",141,0,-9999,"-9999",-9999
22592071,"2020-05-20 09:49:19",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-10-29",302,1,74,"95% or more",-9999
22592093,"2020-05-20 09:49:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-08-16",228,0,-9999,"-9999",-9999
22592137,"2020-05-20 09:49:39",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-04-11",101,0,-9999,"-9999",-9999
22588896,"2020-05-20 09:18:09",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-05-28",148,0,-9999,"-9999",-9999
22588731,"2020-05-20 09:18:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-10-09",282,1,-9999,"-9999",-9999
22588753,"2020-05-20 09:16:55",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-05-14",134,0,-9999,"-9999",-9999
22588775,"2020-05-20 09:17:02",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-07-16",197,0,-9999,"-9999",-9999
22588797,"2020-05-20 09:17:47",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-08-06",218,0,-9999,"-9999",-9999
22590390,"2020-05-20 10:20:38",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-05-12",132,0,-9999,"-9999",-9999
22591698,"2020-05-20 09:50:14",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-11-19",323,1,-9999,"-9999",-9999
22588819,"2020-05-20 09:18:40",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-09-24",267,0,-9999,"-9999",-9999
22590428,"2020-05-20 10:20:32",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-06-09",160,0,-9999,"-9999",-9999
22591720,"2020-05-20 09:47:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-04-19",109,0,-9999,"-9999",-9999
22588841,"2020-05-20 09:18:21",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-11-12",316,1,74,"95% or more",-9999
22590584,"2020-05-20 10:20:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-04-28",118,0,-9999,"-9999",-9999
22591748,"2020-05-20 09:50:52",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-11-11",315,1,-9999,"-9999",-9999
22588863,"2020-05-20 09:17:52",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-06-18",169,0,-9999,"-9999",-9999
22590645,"2020-05-20 10:20:51",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-04-14",104,0,-9999,"-9999",-9999
22591770,"2020-05-20 09:48:13",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-09-28",271,0,-9999,"-9999",-9999
22590667,"2020-05-20 10:20:20",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-06-04",155,0,-9999,"-9999",-9999
22591792,"2020-05-20 09:48:27",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-10-18",291,0,-9999,"-9999",-9999
22590689,"2020-05-20 10:19:58",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132867,498,"Colored leaves","2018-03-24",83,0,-9999,"-9999",-9999
22591821,"2020-05-20 09:51:38",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-05-09",129,0,-9999,"-9999",-9999
22588555,"2020-05-20 09:15:22",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-10-15",288,1,-9999,"-9999",-9999
22591849,"2020-05-20 09:51:05",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-08-25",237,0,-9999,"-9999",-9999
22588577,"2020-05-20 09:15:29",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-09-03",246,0,-9999,"-9999",-9999
22588599,"2020-05-20 09:17:42",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-06-11",162,0,-9999,"-9999",-9999
22588621,"2020-05-20 09:15:49",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-03-26",85,0,-9999,"-9999",-9999
22588643,"2020-05-20 09:18:46",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-04-30",120,0,-9999,"-9999",-9999
22588665,"2020-05-20 09:18:16",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-07-23",204,0,-9999,"-9999",-9999
22588687,"2020-05-20 09:16:08",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-08-13",225,0,-9999,"-9999",-9999
22588709,"2020-05-20 09:18:33",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-09-17",260,0,-9999,"-9999",-9999
22591861,"2020-05-20 09:49:51",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-04-05",95,0,-9999,"-9999",-9999
22591883,"-9999",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-06-12",163,0,-9999,"-9999",-9999
22591912,"2020-05-20 09:51:13",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-04-26",116,0,-9999,"-9999",-9999
22591941,"2020-05-20 09:51:00",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-07-05",186,0,-9999,"-9999",-9999
22591970,"2020-05-20 09:50:21",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-11-05",309,1,74,"95% or more",-9999
22591992,"2020-05-20 09:50:27",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-06-27",178,0,-9999,"-9999",-9999
22592082,"2020-05-20 09:49:30",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-06-06",157,0,-9999,"-9999",-9999
22592110,"2020-05-20 09:49:46",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132879,498,"Colored leaves","2018-09-21",264,0,-9999,"-9999",-9999
22588885,"2020-05-20 09:17:36",26202,41.814045,-88.050323,229,"IL",1190,"Quercus","imbricaria","shingle oak","Plantae",132868,498,"Colored leaves","2018-06-04",155,0,-9999,"-9999",-9999
22585936,"2020-05-20 10:01:38",26202,41.814045,-88.050323,229,"IL",1212,"Quercus","montana","chestnut oak","Plantae",132847,371,"Breaking leaf buds","2018-06-14",165,0,-9999,"-9999",-9999
22585958,"2020-05-20 10:02:15",26202,41.814045,-88.050323,229,"IL",1212,"Quercus","montana","chestnut oak","Plantae",132847,371,"Breaking leaf buds","2018-10-26",299,0,-9999,"-9999",-9999
22585980,"2020-05-20 10:01:55",26202,41.814045,-88.050323,229,"IL",1212,"Quercus","montana","chestnut oak","Plantae",132847,371,"Breaking leaf buds","2018-10-03",276,0,-9999,"-9999",-9999
